Temp. Ambiente,Potência Gerada
8.53,480.86
28.85,440.3
23.23,447.09
4.93,485.01
18.76,462.18
25.52,440.02
12.38,465.99
16.05,463.06
26.75,433.46
30.03,439.31
24.78,448.51
26.97,443.75
27.98,440.68
26.33,452.79
11.34,472.13
18.8,462.79
5.23,483.12
10.8,478.8
19.32,464.38
33.15,430.15
12.8,472.47
19.3,456.62
26.33,450.16
30.8,432.44
21.52,444.87
18.63,453.79
16.69,456.17
12.49,461.35
32.06,432.92
8.82,482.71
25.14,446.63
21.71,441.19
19.65,451.35
22.63,451.41
11.82,476.73
18.41,448.88
32.09,434.64
33.4,432.46
11.83,463.62
6.33,492.22
15.02,463.93
28.93,437.34
14.81,467.32
13.25,457.64
18.27,450.33
23.77,441.54
12.8,473.42
13.94,465.13
16.44,468.57
29.53,440.1
29.1,430.98
6.04,481.37
25.11,434.97
17.13,463.09
20.54,458.6
14.02,465.93
10.22,471.79
31.46,435.56
23.64,442.26
26.69,436.33
25.1,434.98
6.23,488.82
13.74,470.06
27.35,443.67
26.84,442.17
23.69,440.21
21.06,454.15
12.28,475.08
22.35,444.04
6.12,487.24
32.31,428.44
9.1,471.85
12.99,465.98
25.75,433.64
22.92,447.48
12.33,476.49
13.66,469.17
22.24,446.14
13.48,466.88
26.6,442.25
31.82,431.23
18.35,455.29
31.44,433.59
19.94,449.6
18.13,455.82
12.28,467.03
18.6,453.94
21.01,450.99
27.64,441.04
13.47,463.67
7.96,482.17
16.81,455.96
22.69,443.47
25.74,433.45
5.75,485.23
29.54,432.94
27.36,440.4
11.75,473.01
12.02,464.5
31.02,431.15
20.11,447.42
12.24,461.23
29.11,438.75
12.58,472.65
25.21,438.7
25.64,431.77
15.5,469.52
28.61,440.16
6.57,483.86
29.5,430.85
27.4,439.66
22.06,448.92
23.35,434.6
6.76,478.56
20.62,445.4
27.2,436.99
24.17,435.66
12.88,470.31
29.23,428.9
11.62,468.37
28.41,440.52
29.25,437.94
5.43,487.84
10.28,477.65
7.95,479.78
17.33,459.78
11.02,471.93
14.41,467.46
19.69,456.18
6.65,491.54
8.88,480.2
16.46,449.58
20.2,451.17
22.87,438.67
28.83,437.99
16.7,464.7
22.36,453.94
23.96,450.86
23.19,439.43
25.65,435.91
13.22,472.72
18.75,452.77
28.02,444.42
23.09,447.9
26.21,444.44
33.8,427.28
26.45,442.12
30.82,432.01
14.22,460.53
29.45,437.31
6.99,480.05
22.43,443.74
16.57,454.78
23.75,436.57
29.05,428.39
13.28,466.78
7.76,480.7
14.93,468.88
18.5,450.22
24.35,448.19
26.66,439.99
12.05,464.14
14.79,469.23
10.33,474.17
28.23,442.3
24.91,438.29
23.82,438.42
10.44,474.42
28.74,431.93
30.7,429.58
17.12,451.67
6.71,486.58
29.08,430.91
12.48,477.17
15.92,467.41
16.37,459.97
12.05,472.19
21.55,446.84
13.52,470.47
24.21,441.78
24.87,440.79
28.55,430.06
26.93,435.11
18.59,459.72
23.59,440.61
23.83,445.17
17.86,457.33
17.01,463.4
20.04,448.92
27.32,443.13
31.13,439.24
19.69,454.87
12.0,471.42
7.97,487.19
8.14,477.57
28.07,437.65
13.44,473.0
14.8,461.97
16.98,456.07
15.29,463.32
19.35,457.74
21.65,441.05
22.18,440.94
28.15,433.63
7.74,475.23
26.48,438.1
27.6,438.42
10.57,472.9
23.28,442.04
14.6,465.24
30.6,441.5
25.4,445.82
16.52,459.73
10.42,479.03
15.55,457.36
14.12,472.88
16.57,465.78
34.09,431.19
22.25,461.93
21.51,455.11
5.37,494.21
26.94,434.03
22.57,440.81
24.33,450.04
21.3,444.21
30.9,425.3
16.29,459.95
12.46,464.7
28.44,441.52
17.85,459.59
25.56,442.49
23.85,439.02
19.83,451.22
24.12,443.3
22.54,450.01
8.94,479.95
16.0,461.7
32.83,432.05
24.6,440.22
17.9,451.94
23.81,450.33
30.55,426.8
14.39,465.88
8.36,489.1
29.03,444.09
17.68,458.12
13.51,470.65
19.11,454.16
17.46,461.74
23.7,451.16
13.68,469.37
26.39,438.53
8.05,477.2
18.4,461.29
14.75,463.83
31.66,431.26
5.28,479.91
24.42,439.63
8.68,486.31
25.68,434.89
18.19,466.86
4.44,486.53
14.42,462.72
10.57,475.6
27.83,445.73
28.94,436.04
11.02,481.85
29.05,439.14
31.37,431.03
7.54,485.92
27.57,441.86
18.81,450.87
14.54,463.9
9.55,486.34
18.55,452.37
14.59,466.83
28.7,439.45
14.63,457.09
29.4,436.92
20.76,444.85
15.03,467.61
13.42,458.49
35.01,428.48
17.34,463.89
26.2,432.65
17.48,465.61
7.75,483.56
18.99,453.4
26.8,438.56
31.7,427.95
22.83,449.99
22.42,451.64
13.78,474.9
24.81,446.09
25.37,444.46
21.24,447.03
11.61,470.78
15.79,457.7
6.84,489.96
25.53,431.26
3.51,489.07
7.0,482.8
12.71,466.2
25.33,435.23
30.91,433.84
17.79,458.57
32.15,435.71
16.96,454.14
26.48,432.19
19.88,456.44
16.18,455.14
10.59,474.94
17.51,462.12
23.63,449.01
24.6,436.28
28.01,431.02
23.67,434.47
15.21,464.08
9.38,481.96
14.93,456.75
28.18,439.74
24.86,440.68
12.14,474.82
31.24,430.7
25.2,439.14
27.02,442.67
27.09,438.9
13.7,470.28
6.61,484.32
10.1,474.09
23.02,439.4
23.69,444.46
22.5,440.73
19.66,454.46
24.71,443.52
15.62,463.21
15.28,467.92
20.67,453.29
20.79,454.78
24.54,439.79
25.21,448.66
34.18,425.5
29.85,433.43
18.37,454.37
19.87,456.03
25.28,439.77
13.47,468.8
13.7,463.99
20.91,442.67
19.09,446.34
9.33,474.15
10.11,478.71
28.64,434.4
29.86,433.57
24.42,443.09
13.49,461.06
30.1,435.27
9.43,478.48
24.78,443.98
20.6,454.39
14.77,470.39
17.26,453.54
24.48,452.82
25.57,443.84
11.82,475.61
25.46,433.08
23.75,443.54
24.2,440.66
27.62,428.76
14.4,464.81
14.1,465.22
6.07,480.19
17.31,456.84
9.19,481.55
17.5,466.78
20.57,449.93
12.28,467.44
22.99,440.85
28.38,439.83
17.57,459.73
8.36,482.09
4.86,488.63
16.7,470.84
6.22,491.77
27.47,446.69
21.99,441.1
24.67,437.37
8.62,481.87
18.14,442.45
20.33,450.25
26.1,444.4
4.0,490.68
22.26,441.33
23.57,450.08
17.7,462.63
9.47,480.79
16.69,460.75
9.82,473.98
10.78,478.88
25.63,439.87
9.29,475.88
9.86,472.46
11.37,478.88
25.79,437.98
24.93,436.03
28.41,440.28
9.25,473.87
26.49,431.06
15.98,467.22
20.77,442.85
13.69,471.84
26.03,445.89
9.43,474.16
26.37,428.6
7.64,488.53
28.76,449.98
27.84,436.37
9.42,478.05
25.08,446.67
21.73,442.78
5.18,485.2
21.17,446.66
22.52,435.02
12.76,461.61
27.71,435.84
24.66,449.11
7.2,480.53
6.14,485.94
23.0,442.0
13.26,472.52
22.34,449.06
12.31,472.08
23.63,444.43
23.39,438.35
28.8,426.87
23.28,434.21
28.6,443.01
15.89,463.33
15.46,459.15
22.86,445.66
20.9,443.46
17.75,454.41
25.93,444.04
23.99,444.23
18.76,452.5
7.44,488.12
25.18,440.27
9.12,475.69
20.01,448.39
30.66,430.0
32.2,432.52
14.77,464.25
13.48,470.66
20.64,447.14
17.42,456.57
18.76,453.44
31.16,433.24
18.05,459.09
7.29,474.71
30.36,429.97
8.81,481.56
21.17,455.66
18.0,464.26
13.2,468.92
28.16,441.37
14.84,472.07
30.2,437.48
6.53,480.98
29.51,431.18
12.58,469.38
12.12,469.59
3.74,490.5
30.98,432.99
14.09,466.53
24.84,440.36
14.79,465.77
9.7,483.19
28.55,437.62
20.98,462.27
15.86,466.89
15.29,466.27
13.31,466.56
16.78,465.97
19.66,453.45
23.73,444.07
33.63,431.81
25.56,434.48
27.95,434.7
26.92,434.05
10.2,480.11
16.09,454.88
33.82,435.58
13.85,467.2
15.24,469.79
10.03,473.26
17.2,458.5
12.72,475.73
25.97,435.27
10.1,478.43
10.48,474.57
25.84,431.35
18.51,455.44
22.82,450.86
8.76,483.79
6.49,489.22
21.01,453.99
13.31,468.74
26.13,439.73
5.34,472.66
8.72,485.3
25.32,435.06
25.68,440.78
24.04,442.25
20.21,447.73
25.97,442.73
25.68,442.98
19.51,448.04
27.57,436.61
10.15,481.31
13.75,469.02
11.02,476.68
19.44,457.09
14.83,464.0
25.59,439.14
27.29,435.25
31.04,431.66
28.15,431.75
25.3,437.17
10.76,469.97
6.81,482.21
25.41,434.09
9.82,473.66
15.3,468.14
12.64,474.08
12.51,468.41
17.78,450.89
28.4,441.78
7.49,483.71
11.67,474.75
28.68,430.48
10.24,477.53
22.95,457.91
7.95,480.6
5.72,487.8
24.24,437.12
30.01,429.84
9.36,474.68
22.44,447.3
21.39,445.12
26.78,440.0
16.76,458.67
10.12,473.05
19.84,449.85
28.32,436.42
8.25,475.17
24.2,444.09
28.32,433.82
22.29,449.81
29.05,434.05
17.34,452.06
17.25,465.74
13.82,463.06
27.05,434.09
15.99,460.7
26.01,443.74
31.31,440.38
25.57,444.46
16.74,463.61
20.35,456.04
6.71,487.05
12.84,468.22
29.57,427.62
20.46,456.7
29.29,432.58
10.13,474.92
26.93,437.58
14.39,469.35
5.18,489.1
20.1,452.67
8.53,480.08
24.1,444.69
9.29,483.74
22.07,442.4
23.57,435.82
20.45,452.96
9.97,464.86
26.62,437.81
27.11,437.2
19.51,453.27
18.01,455.91
14.41,467.01
24.66,434.33
10.59,477.05
12.28,472.47
11.19,472.86
14.62,470.79
10.05,474.16
24.91,437.03
30.96,438.74
30.31,436.23
17.47,456.41
30.36,437.4
25.06,443.66
20.57,460.43
17.79,448.74
18.51,459.11
13.21,475.86
30.24,431.82
24.4,435.47
8.72,477.86
11.16,478.3
20.28,451.59
8.57,484.2
31.2,431.23
21.83,443.1
14.43,466.56
31.35,432.19
12.27,475.13
10.09,463.86
5.24,486.67
7.14,482.82
6.63,482.02
27.37,440.5
30.39,435.82
15.75,451.5
28.82,443.68
24.0,443.78
28.17,428.88
27.2,430.55
30.08,425.27
9.65,481.68
28.15,436.19
27.21,435.2
14.65,464.95
32.18,435.58
7.57,477.8
27.2,440.57
25.89,445.75
25.01,435.73
26.68,433.04
17.72,456.4
28.62,432.71
27.06,452.85
24.27,438.26
32.15,429.86
17.08,461.49
22.08,456.71
13.27,464.82
30.24,426.25
13.13,472.5
26.2,442.4
9.74,465.8
23.83,444.34
24.49,440.87
26.66,437.87
14.42,461.34
10.76,483.54
21.79,446.94
9.51,474.93
11.06,467.46
27.69,440.43
20.48,455.58
22.03,450.25
5.81,479.66
12.23,464.45
6.29,478.29
24.64,444.26
24.05,442.53
11.06,473.85
32.49,433.59
19.69,449.59
23.82,445.45
11.0,475.9
10.15,473.56
23.41,442.51
19.31,446.23
30.34,428.34
25.2,446.26
28.26,436.31
23.39,441.18
5.98,482.17
29.62,427.22
22.59,437.39
21.53,447.93
15.86,462.58
12.36,474.71
21.09,451.98
25.07,439.52
31.12,425.21
30.27,435.67
19.48,449.6
12.95,469.15
23.62,439.45
18.93,444.55
14.57,465.75
22.75,452.33
25.5,437.49
29.67,434.8
25.88,426.14
14.57,469.27
13.44,459.6
18.67,454.51
29.53,434.96
18.31,459.61
13.09,457.29
26.56,439.25
10.46,472.16
20.73,456.44
28.82,433.69
28.52,437.72
16.13,459.16
22.82,449.34
22.84,438.36
30.56,442.24
29.9,436.77
8.47,485.1
27.89,435.21
12.12,470.67
20.42,451.28
33.2,438.12
23.62,442.96
14.79,462.55
19.94,455.58
17.16,456.93
8.67,479.23
21.41,441.41
7.93,484.75
29.7,438.04
15.84,456.21
25.63,434.47
5.71,482.49
25.31,440.36
29.65,434.67
20.0,448.79
13.78,460.44
14.14,464.36
23.65,434.11
15.33,466.86
26.98,446.05
29.29,431.26
30.85,426.1
11.35,474.22
30.26,442.98
28.16,430.46
34.03,440.29
20.15,443.85
17.01,460.14
9.88,471.8
12.71,475.13
30.89,432.68
10.84,479.22
27.34,448.26
14.81,464.65
18.2,452.21
22.7,438.59
22.43,444.53
30.0,435.6
25.72,437.72
20.88,440.08
28.31,444.51
12.42,466.05
21.35,452.83
26.66,433.62
16.61,455.86
17.14,458.61
20.98,461.9
13.41,467.88
11.99,468.22
17.27,454.19
22.58,439.78
18.89,453.33
22.41,441.51
24.06,436.88
30.37,435.01
13.42,473.45
10.63,474.97
10.94,470.9
31.0,431.62
8.47,477.14
18.33,448.23
28.43,439.26
24.97,440.03
10.5,480.92
27.35,437.61
25.06,446.57
29.39,427.96
24.18,445.49
15.75,464.95
10.32,472.16
17.36,456.57
12.27,475.13
15.11,465.42
22.2,445.6
22.88,440.25
28.96,439.03
5.35,488.65
20.2,452.33
11.01,474.36
15.5,462.12
20.19,443.58
24.95,440.97
19.7,454.94
28.57,440.51
8.07,474.09
19.68,452.47
8.64,484.45
10.53,472.32
23.53,443.71
24.9,433.71
5.01,475.34
22.66,439.06
29.76,436.21
26.3,448.55
30.17,432.0
8.02,484.22
19.12,451.49
14.87,465.89
9.71,481.03
24.33,435.38
7.17,484.33
24.61,445.79
23.48,443.21
23.7,439.59
25.44,433.97
17.46,451.06
22.97,445.3
26.22,454.2
23.27,444.86
11.76,465.45
14.02,467.32
16.65,460.03
13.19,469.62
31.32,429.57
24.48,435.74
21.6,453.28
